"Mesodinium rubrum";"Mesodinium";"Code.Region";"Code_point_Libelle";"Year";"Month";"Date";"Heure";"Code.parametre";"ID.interne.passage";"Day";"Mesodinium_genus";"log_c";"true_count"
0;0;31;"Bouzigues (a)";2016;9;2016-09-26;"12:30:00";"FLORTOT";60564304;270;0;0;0
0;0;31;"Bouzigues (a)";2016;10;2016-10-10;"10:45:00";"FLORTOT";60564652;284;0;0;0
0;0;31;"Bouzigues (a)";2016;10;2016-10-17;"10:20:00";"FLORTOT";60564663;291;0;0;0
0;0;31;"Bouzigues (a)";2016;10;2016-10-24;"10:00:00";"FLORTOT";60564787;298;0;0;0
0;0;31;"Bouzigues (a)";2016;11;2016-11-02;"10:30:00";"FLORTOT";60564826;307;0;0;0
0;0;31;"Bouzigues (a)";2016;11;2016-11-07;"10:25:00";"FLORTOT";60564837;312;0;0;0
0;0;31;"Bouzigues (a)";2016;11;2016-11-28;"10:35:00";"FLORTOT";60564988;333;0;0;0
0;0;31;"Bouzigues (a)";2016;12;2016-12-06;"10:20:00";"FLORTOT";60565625;341;0;0;0
0;0;31;"Bouzigues (a)";2016;12;2016-12-19;"11:00:00";"FLORTOT";60565593;354;0;0;0
0;0;31;"Bouzigues (a)";2017;1;2017-01-03;"12:35:00";"FLORTOT";60580703;3;0;0;0
0;0;31;"Bouzigues (a)";2017;1;2017-01-16;"10:05:00";"FLORTOT";60580758;16;0;0;0
0;0;31;"Bouzigues (a)";2017;1;2017-01-30;"10:30:00";"FLORTOT";60580968;30;0;0;0
0;0;31;"Bouzigues (a)";2017;2;2017-02-20;"10:10:00";"FLORTOT";60581200;51;0;0;0
0;0;31;"Bouzigues (a)";2017;2;2017-02-27;"10:55:00";"FLORTOT";60581260;58;0;0;0
0;0;31;"Bouzigues (a)";2017;3;2017-03-13;"10:20:00";"FLORTOT";60581840;72;0;0;0
0;0;31;"Bouzigues (a)";2017;3;2017-03-27;"09:45:00";"FLORTOT";60597172;86;0;0;0
0;0;31;"Bouzigues (a)";2017;4;2017-04-10;"10:00:00";"FLORTOT";60602850;100;0;0;0
0;0;31;"Bouzigues (a)";2017;4;2017-04-24;"11:00:00";"FLORTOT";60608917;114;0;0;0
0;0;31;"Bouzigues (a)";2017;5;2017-05-09;"10:30:00";"FLORTOT";60608959;129;0;0;0
0;0;31;"Bouzigues (a)";2017;5;2017-05-22;"11:15:00";"FLORTOT";60609075;142;0;0;0
0;0;31;"Bouzigues (a)";2017;6;2017-06-06;"11:55:00";"FLORTOT";60609290;157;0;0;0
0;0;31;"Bouzigues (a)";2017;6;2017-06-19;"09:25:00";"FLORTOT";60609766;170;0;0;0
0;0;31;"Bouzigues (a)";2017;7;2017-07-03;"10:00:00";"FLORTOT";60609851;184;0;0;0
0;0;31;"Bouzigues (a)";2017;7;2017-07-17;"09:45:00";"FLORTOT";60610060;198;0;0;0
0;0;31;"Bouzigues (a)";2017;7;2017-07-31;"09:20:00";"FLORTOT";60611360;212;0;0;0
0;0;31;"Bouzigues (a)";2017;8;2017-08-16;"09:05:00";"FLORTOT";60611364;228;0;0;0
0;0;31;"Bouzigues (a)";2017;8;2017-08-28;"11:05:00";"FLORTOT";60611369;240;0;0;0
0;0;31;"Bouzigues (a)";2017;9;2017-09-11;"11:00:00";"FLORTOT";60612100;254;0;0;0
0;0;31;"Bouzigues (a)";2017;9;2017-09-25;"10:15:00";"FLORTOT";60612440;268;0;0;0
0;0;31;"Bouzigues (a)";2017;10;2017-10-09;"10:15:00";"FLORTOT";60627540;282;0;0;0
0;0;31;"Bouzigues (a)";2017;10;2017-10-23;"10:10:00";"FLORTOT";60628298;296;0;0;0
0;0;31;"Bouzigues (a)";2017;11;2017-11-07;"10:00:00";"FLORTOT";60629495;311;0;0;0
0;0;31;"Bouzigues (a)";2017;11;2017-11-20;"10:20:00";"FLORTOT";60629540;324;0;0;0
0;0;31;"Bouzigues (a)";2017;12;2017-12-04;"09:20:00";"FLORTOT";60631937;338;0;0;0
0;0;31;"Bouzigues (a)";2017;12;2017-12-18;"10:25:00";"FLORTOT";60633222;352;0;0;0
0;0;31;"Bouzigues (a)";2018;1;2018-01-02;"10:50:00";"FLORTOT";60649155;2;0;0;0
0;0;31;"Bouzigues (a)";2018;1;2018-01-16;"11:10:00";"FLORTOT";60649274;16;0;0;0
0;0;31;"Bouzigues (a)";2018;1;2018-01-29;"09:50:00";"FLORTOT";60653169;29;0;0;0
0;0;31;"Bouzigues (a)";2018;2;2018-02-26;"10:10:00";"FLORTOT";60654132;57;0;0;0
0;0;31;"Bouzigues (a)";2018;3;2018-03-13;"11:15:00";"FLORTOT";60654170;72;0;0;0
0;0;31;"Bouzigues (a)";2018;3;2018-03-28;"15:00:00";"FLORTOT";60654214;87;0;0;0
0;0;31;"Bouzigues (a)";2018;4;2018-04-09;"09:30:00";"FLORTOT";60654239;99;0;0;0
0;0;31;"Bouzigues (a)";2018;4;2018-04-24;"10:20:00";"FLORTOT";60654571;114;0;0;0
0;0;31;"Bouzigues (a)";2018;5;2018-05-07;"11:45:00";"FLORTOT";60656954;127;0;0;0
0;0;31;"Bouzigues (a)";2018;5;2018-05-22;"10:40:00";"FLORTOT";60666049;142;0;0;0
0;0;31;"Bouzigues (a)";2018;6;2018-06-04;"11:40:00";"FLORTOT";60666243;155;0;0;0
0;0;31;"Bouzigues (a)";2018;6;2018-06-19;"11:00:00";"FLORTOT";60666545;170;0;0;0
0;0;31;"Bouzigues (a)";2018;7;2018-07-02;"10:30:00";"FLORTOT";60667164;183;0;0;0
0;0;31;"Bouzigues (a)";2018;7;2018-07-18;"10:20:00";"FLORTOT";60667194;199;0;0;0
0;0;31;"Bouzigues (a)";2018;7;2018-07-30;"09:45:00";"FLORTOT";60668185;211;0;0;0
0;0;31;"Bouzigues (a)";2018;8;2018-08-13;"10:00:00";"FLORTOT";60669175;225;0;0;0
0;0;31;"Bouzigues (a)";2018;8;2018-08-27;"10:15:00";"FLORTOT";60671562;239;0;0;0
0;0;31;"Bouzigues (a)";2018;9;2018-09-10;"10:30:00";"FLORTOT";60672688;253;0;0;0
0;0;31;"Bouzigues (a)";2018;9;2018-09-24;"09:45:00";"FLORTOT";60673011;267;0;0;0
0;0;31;"Bouzigues (a)";2018;10;2018-10-08;"10:30:00";"FLORTOT";60676323;281;0;0;0
0;0;31;"Bouzigues (a)";2018;11;2018-11-06;"11:05:00";"FLORTOT";60677732;310;0;0;0
0;0;31;"Bouzigues (a)";2018;11;2018-11-19;"10:30:00";"FLORTOT";60678147;323;0;0;0
0;0;31;"Bouzigues (a)";2018;12;2018-12-03;"10:20:00";"FLORTOT";60682161;337;0;0;0
0;0;31;"Bouzigues (a)";2018;12;2018-12-17;"09:50:00";"FLORTOT";60682312;351;0;0;0
0;0;31;"Bouzigues (a)";2019;1;2019-01-03;"12:00:00";"FLORTOT";60682517;3;0;0;0
0;0;31;"Bouzigues (a)";2019;1;2019-01-15;"10:30:00";"FLORTOT";60684862;15;0;0;0
0;0;31;"Bouzigues (a)";2019;1;2019-01-28;"10:00:00";"FLORTOT";60694405;28;0;0;0
0;0;31;"Bouzigues (a)";2019;2;2019-02-11;"10:30:00";"FLORTOT";60694566;42;0;0;0
0;0;31;"Bouzigues (a)";2019;2;2019-02-25;"11:10:00";"FLORTOT";60698195;56;0;0;0
0;0;31;"Bouzigues (a)";2019;3;2019-03-12;"10:25:00";"FLORTOT";60700806;71;0;0;0
0;0;31;"Bouzigues (a)";2019;3;2019-03-27;"10:35:00";"FLORTOT";60701305;86;0;0;0
0;0;31;"Bouzigues (a)";2019;4;2019-04-08;"10:45:00";"FLORTOT";60701460;98;0;0;0
0;0;31;"Bouzigues (a)";2019;4;2019-04-23;"10:00:00";"FLORTOT";60701662;113;0;0;0
0;0;31;"Bouzigues (a)";2019;5;2019-05-07;"10:15:00";"FLORTOT";60702009;127;0;0;0
0;0;31;"Bouzigues (a)";2019;5;2019-05-21;"12:15:00";"FLORTOT";60702948;141;0;0;0
0;0;31;"Bouzigues (a)";2019;6;2019-06-03;"10:30:00";"FLORTOT";60707443;154;0;0;0
0;0;31;"Bouzigues (a)";2019;6;2019-06-17;"10:40:00";"FLORTOT";60708443;168;0;0;0
0;0;31;"Bouzigues (a)";2019;7;2019-07-01;"11:10:00";"FLORTOT";60708555;182;0;0;0
0;0;31;"Bouzigues (a)";2019;7;2019-07-15;"10:40:00";"FLORTOT";60711356;196;0;0;0
0;0;31;"Bouzigues (a)";2019;7;2019-07-29;"11:10:00";"FLORTOT";60711457;210;0;0;0
0;0;31;"Bouzigues (a)";2019;8;2019-08-12;"10:55:00";"FLORTOT";60712555;224;0;0;0
0;0;31;"Bouzigues (a)";2019;8;2019-08-26;"10:30:00";"FLORTOT";60713623;238;0;0;0
0;0;31;"Bouzigues (a)";2019;9;2019-09-09;"11:30:00";"FLORTOT";60718864;252;0;0;0
0;0;31;"Bouzigues (a)";2019;9;2019-09-23;"11:45:00";"FLORTOT";60720481;266;0;0;0
0;0;31;"Bouzigues (a)";2019;10;2019-10-08;"10:40:00";"FLORTOT";60721176;281;0;0;0
0;0;31;"Bouzigues (a)";2019;10;2019-10-21;"11:15:00";"FLORTOT";60726626;294;0;0;0
0;0;31;"Bouzigues (a)";2019;11;2019-11-04;"10:15:00";"FLORTOT";60727251;308;0;0;0
0;0;31;"Bouzigues (a)";2019;11;2019-11-18;"10:40:00";"FLORTOT";60737409;322;0;0;0
0;0;31;"Bouzigues (a)";2019;12;2019-12-02;"10:45:00";"FLORTOT";60738074;336;0;0;0
0;0;31;"Bouzigues (a)";2019;12;2019-12-16;"09:15:00";"FLORTOT";60739107;350;0;0;0
0;0;31;"Bouzigues (a)";2019;12;2019-12-30;"10:30:00";"FLORTOT";60740079;364;0;0;0
0;0;31;"Bouzigues (a)";2020;1;2020-01-13;"11:30:00";"FLORTOT";60740573;13;0;0;0
0;0;31;"Bouzigues (a)";2020;1;2020-01-27;"10:50:00";"FLORTOT";60741240;27;0;0;0
0;0;31;"Bouzigues (a)";2020;2;2020-02-10;"11:00:00";"FLORTOT";60743346;41;0;0;0
0;0;31;"Bouzigues (a)";2020;2;2020-02-24;"10:35:00";"FLORTOT";60743951;55;0;0;0
0;0;31;"Bouzigues (a)";2020;3;2020-03-11;"11:15:00";"FLORTOT";60745857;71;0;0;0
0;0;31;"Bouzigues (a)";2020;3;2020-03-23;"10:10:00";"FLORTOT";60746065;83;0;0;0
0;0;31;"Bouzigues (a)";2020;6;2020-06-16;"13:00:00";"FLORTOT";60751946;168;0;0;0
0;0;31;"Bouzigues (a)";2020;6;2020-06-29;"10:45:00";"FLORTOT";60753807;181;0;0;0
0;0;31;"Bouzigues (a)";2020;7;2020-07-15;"10:20:00";"FLORTOT";60753811;197;0;0;0
0;0;31;"Bouzigues (a)";2020;7;2020-07-27;"10:35:00";"FLORTOT";60754524;209;0;0;0
0;0;31;"Bouzigues (a)";2020;8;2020-08-10;"09:40:00";"FLORTOT";60755272;223;0;0;0
0;0;31;"Bouzigues (a)";2020;8;2020-08-24;"09:50:00";"FLORTOT";60755739;237;0;0;0
0;0;31;"Bouzigues (a)";2020;9;2020-09-07;"09:45:00";"FLORTOT";60757078;251;0;0;0
0;0;31;"Bouzigues (a)";2020;9;2020-09-21;"10:10:00";"FLORTOT";60759182;265;0;0;0
0;0;31;"Bouzigues (a)";2020;10;2020-10-05;"10:45:00";"FLORTOT";60759339;279;0;0;0
0;0;31;"Bouzigues (a)";2020;10;2020-10-19;"10:15:00";"FLORTOT";60760023;293;0;0;0
0;0;31;"Bouzigues (a)";2020;11;2020-11-02;"10:10:00";"FLORTOT";60760847;307;0;0;0
0;0;31;"Bouzigues (a)";2020;11;2020-11-16;"10:25:00";"FLORTOT";60761479;321;0;0;0
0;0;31;"Bouzigues (a)";2020;11;2020-11-30;"10:55:00";"FLORTOT";60762742;335;0;0;0
0;0;31;"Bouzigues (a)";2020;12;2020-12-14;"10:40:00";"FLORTOT";60763831;349;0;0;0
0;0;31;"Bouzigues (a)";2021;1;2021-01-04;"10:46:00";"FLORTOT";60767417;4;0;0;0
0;0;31;"Bouzigues (a)";2021;1;2021-01-18;"11:25:00";"FLORTOT";60768440;18;0;0;0
0;0;31;"Bouzigues (a)";2021;2;2021-02-01;"10:30:00";"FLORTOT";60770370;32;0;0;0
0;0;31;"Bouzigues (a)";2021;3;2021-03-23;"10:35:00";"FLORTOT";60773831;82;0;0;0
0;0;31;"Bouzigues (a)";2021;3;2021-03-29;"10:50:00";"FLORTOT";60773872;88;0;0;0
0;0;31;"Bouzigues (a)";2021;4;2021-04-13;"10:08:00";"FLORTOT";60781438;103;0;0;0
0;0;31;"Bouzigues (a)";2021;4;2021-04-26;"10:50:00";"FLORTOT";60783884;116;0;0;0
0;0;31;"Bouzigues (a)";2021;5;2021-05-10;"10:20:00";"FLORTOT";60784001;130;0;0;0
0;0;31;"Bouzigues (a)";2021;5;2021-05-25;"09:15:00";"FLORTOT";60784025;145;0;0;0
0;0;31;"Bouzigues (a)";2021;6;2021-06-07;"11:25:00";"FLORTOT";60784061;158;0;0;0
0;0;31;"Bouzigues (a)";2021;6;2021-06-21;"10:50:00";"FLORTOT";60784370;172;0;0;0
0;0;31;"Bouzigues (a)";2021;7;2021-07-05;"10:55:00";"FLORTOT";60785041;186;0;0;0
0;0;31;"Bouzigues (a)";2021;7;2021-07-19;"09:55:00";"FLORTOT";60785046;200;0;0;0
0;0;31;"Bouzigues (a)";2021;8;2021-08-02;"10:30:00";"FLORTOT";60791818;214;0;0;0
0;0;31;"Bouzigues (a)";2021;8;2021-08-23;"10:25:00";"FLORTOT";60792180;235;0;0;0
0;0;31;"Bouzigues (a)";2021;8;2021-08-30;"10:42:00";"FLORTOT";60792476;242;0;0;0
0;0;31;"Bouzigues (a)";2021;9;2021-09-13;"10:20:00";"FLORTOT";60793119;256;0;0;0
0;0;31;"Bouzigues (a)";2021;9;2021-09-20;"09:30:00";"FLORTOT";60793385;263;0;0;0
0;0;31;"Bouzigues (a)";2021;10;2021-10-04;"10:27:00";"FLORTOT";60793479;277;0;0;0
0;0;31;"Bouzigues (a)";2021;10;2021-10-18;"10:30:00";"FLORTOT";60793550;291;0;0;0
0;0;31;"Bouzigues (a)";2021;11;2021-11-02;"10:55:00";"FLORTOT";60793590;306;0;0;0
0;0;31;"Bouzigues (a)";2021;11;2021-11-15;"10:45:00";"FLORTOT";60793624;319;0;0;0
0;0;31;"Bouzigues (a)";2021;11;2021-11-30;"10:45:00";"FLORTOT";60794987;334;0;0;0
0;0;31;"Bouzigues (a)";2021;12;2021-12-13;"10:42:00";"FLORTOT";60795272;347;0;0;0
0;0;31;"Bouzigues (a)";2022;1;2022-01-03;"10:25:00";"FLORTOT";60795883;3;0;0;0
0;0;31;"Bouzigues (a)";2022;1;2022-01-10;"10:30:00";"FLORTOT";60795987;10;0;0;0
0;0;31;"Bouzigues (a)";2022;1;2022-01-24;"10:35:00";"FLORTOT";60796016;24;0;0;0
0;0;31;"Bouzigues (a)";2022;2;2022-02-08;"10:55:00";"FLORTOT";60796107;39;0;0;0
0;0;31;"Bouzigues (a)";2022;2;2022-02-23;"11:00:00";"FLORTOT";60796392;54;0;0;0
0;0;31;"Bouzigues (a)";2022;3;2022-03-07;"10:40:00";"FLORTOT";60798958;66;0;0;0
0;0;31;"Bouzigues (a)";2022;3;2022-03-22;"10:10:00";"FLORTOT";60799279;81;0;0;0
0;0;31;"Bouzigues (a)";2022;4;2022-04-04;"10:35:00";"FLORTOT";60808631;94;0;0;0
0;0;31;"Bouzigues (a)";2022;4;2022-04-19;"10:16:00";"FLORTOT";60808855;109;0;0;0
0;0;31;"Bouzigues (a)";2022;5;2022-05-02;"10:30:00";"FLORTOT";60809274;122;0;0;0
0;0;31;"Bouzigues (a)";2022;5;2022-05-16;"10:45:00";"FLORTOT";60812860;136;0;0;0
0;0;31;"Bouzigues (a)";2022;5;2022-05-30;"10:45:00";"FLORTOT";60812887;150;0;0;0
0;0;31;"Bouzigues (a)";2022;6;2022-06-13;"10:20:00";"FLORTOT";60812908;164;0;0;0
0;0;31;"Bouzigues (a)";2022;6;2022-06-27;"10:45:00";"FLORTOT";60813099;178;0;0;0
0;0;31;"Bouzigues (a)";2022;7;2022-07-11;"09:45:00";"FLORTOT";60813213;192;0;0;0
0;0;31;"Bouzigues (a)";2022;7;2022-07-25;"10:30:00";"FLORTOT";60814127;206;0;0;0
0;0;31;"Bouzigues (a)";2022;8;2022-08-08;"10:55:00";"FLORTOT";60814374;220;0;0;0
0;0;31;"Bouzigues (a)";2022;8;2022-08-23;"10:40:00";"FLORTOT";60815080;235;0;0;0
0;0;31;"Bouzigues (a)";2022;9;2022-09-05;"10:50:00";"FLORTOT";60815135;248;0;0;0
0;0;31;"Bouzigues (a)";2022;9;2022-09-19;"10:41:00";"FLORTOT";60815171;262;0;0;0
0;0;31;"Bouzigues (a)";2022;10;2022-10-03;"10:55:00";"FLORTOT";60815519;276;0;0;0
0;0;31;"Bouzigues (a)";2022;10;2022-10-18;"10:15:00";"FLORTOT";60817787;291;0;0;0
0;0;31;"Bouzigues (a)";2022;11;2022-11-02;"10:40:00";"FLORTOT";60818236;306;0;0;0
0;0;31;"Bouzigues (a)";2022;11;2022-11-15;"10:35:00";"FLORTOT";60818259;319;0;0;0
0;0;31;"Bouzigues (a)";2022;11;2022-11-28;"10:30:00";"FLORTOT";60818340;332;0;0;0
0;0;31;"Bouzigues (a)";2022;12;2022-12-12;"10:45:00";"FLORTOT";60818400;346;0;0;0
0;0;31;"Bouzigues (a)";2021;3;2021-03-01;"11:45:00";"FLORTOT";60773638;60;0;0;0
0;0;31;"Bouzigues (a)";2020;4;2020-04-20;"12:10:00";"FLORTOT";60748948;111;0;0;0
0;0;31;"Bouzigues (a)";2021;2;2021-02-15;"11:10:00";"FLORTOT";60772300;46;0;0;0
0;0;31;"Bouzigues (a)";2020;5;2020-05-18;"11:10:00";"FLORTOT";60751327;139;0;0;0
0;0;31;"Bouzigues (a)";2020;6;2020-06-08;"11:50:00";"FLORTOT";60751614;160;0;0;0
0;0;31;"Bouzigues (a)";2020;5;2020-05-04;"11:35:00";"FLORTOT";60749454;125;0;0;0
0;0;31;"Bouzigues (a)";2020;4;2020-04-06;"10:15:00";"FLORTOT";60748688;97;0;0;0
0;0;31;"Bouzigues (a)";2007;1;2007-01-03;"10:10:00";"FLORTOT";5259100;3;0;0;0
0;0;31;"Bouzigues (a)";2007;1;2007-01-15;"10:45:00";"FLORTOT";5259111;15;0;0;0
0;0;31;"Bouzigues (a)";2007;1;2007-01-29;"10:20:00";"FLORTOT";5259245;29;0;0;0
0;0;31;"Bouzigues (a)";2007;2;2007-02-12;"10:05:00";"FLORTOT";5259272;43;0;0;0
0;0;31;"Bouzigues (a)";2007;2;2007-02-27;"10:35:00";"FLORTOT";5260306;58;0;0;0
0;0;31;"Bouzigues (a)";2007;3;2007-03-12;"11:15:00";"FLORTOT";5260320;71;0;0;0
0;0;31;"Bouzigues (a)";2007;3;2007-03-26;"11:05:00";"FLORTOT";5260877;85;0;0;0
0;0;31;"Bouzigues (a)";2007;4;2007-04-10;"09:45:00";"FLORTOT";5260897;100;0;0;0
0;0;31;"Bouzigues (a)";2007;4;2007-04-23;"10:30:00";"FLORTOT";5261326;113;0;0;0
0;0;31;"Bouzigues (a)";2007;5;2007-05-14;"11:00:00";"FLORTOT";5262424;134;0;0;0
0;0;31;"Bouzigues (a)";2007;5;2007-05-21;"09:50:00";"FLORTOT";5262435;141;0;0;0
0;0;31;"Bouzigues (a)";2007;6;2007-06-04;"10:00:00";"FLORTOT";5262640;155;0;0;0
0;0;31;"Bouzigues (a)";2007;6;2007-06-18;"09:50:00";"FLORTOT";5263599;169;0;0;0
0;0;31;"Bouzigues (a)";2007;7;2007-07-02;"10:00:00";"FLORTOT";5263650;183;0;0;0
0;0;31;"Bouzigues (a)";2007;7;2007-07-16;"10:40:00";"FLORTOT";5264196;197;0;0;0
0;0;31;"Bouzigues (a)";2007;7;2007-07-30;"10:30:00";"FLORTOT";5264527;211;0;0;0
0;0;31;"Bouzigues (a)";2007;8;2007-08-13;"10:00:00";"FLORTOT";5264799;225;0;0;0
0;0;31;"Bouzigues (a)";2007;8;2007-08-27;"11:15:00";"FLORTOT";5272649;239;0;0;0
0;0;31;"Bouzigues (a)";2007;9;2007-09-10;"10:45:00";"FLORTOT";5272728;253;0;0;0
0;0;31;"Bouzigues (a)";2007;9;2007-09-24;"10:15:00";"FLORTOT";5272967;267;0;0;0
0;0;31;"Bouzigues (a)";2007;10;2007-10-08;"09:50:00";"FLORTOT";5272996;281;0;0;0
0;0;31;"Bouzigues (a)";2007;10;2007-10-22;"10:40:00";"FLORTOT";5273048;295;0;0;0
0;0;31;"Bouzigues (a)";2007;11;2007-11-05;"10:45:00";"FLORTOT";5273159;309;0;0;0
0;0;31;"Bouzigues (a)";2007;11;2007-11-19;"12:45:00";"FLORTOT";5273189;323;0;0;0
0;0;31;"Bouzigues (a)";2007;12;2007-12-03;"09:55:00";"FLORTOT";5273218;337;0;0;0
0;0;31;"Bouzigues (a)";2007;12;2007-12-17;"10:50:00";"FLORTOT";5274413;351;0;0;0
0;0;31;"Bouzigues (a)";2008;1;2008-01-07;"10:30:00";"FLORTOT";5274449;7;0;0;0
0;0;31;"Bouzigues (a)";2008;1;2008-01-14;"09:40:00";"FLORTOT";5274460;14;0;0;0
0;0;31;"Bouzigues (a)";2008;1;2008-01-21;"10:25:00";"FLORTOT";5274801;21;0;0;0
0;0;31;"Bouzigues (a)";2008;2;2008-02-04;"10:25:00";"FLORTOT";5275326;35;0;0;0
0;0;31;"Bouzigues (a)";2008;2;2008-02-18;"09:20:00";"FLORTOT";5279517;49;0;0;0
0;0;31;"Bouzigues (a)";2008;3;2008-03-03;"09:45:00";"FLORTOT";5279569;63;0;0;0
0;0;31;"Bouzigues (a)";2008;3;2008-03-17;"10:30:00";"FLORTOT";5279589;77;0;0;0
0;0;31;"Bouzigues (a)";2008;3;2008-03-31;"10:00:00";"FLORTOT";5279622;91;0;0;0
0;0;31;"Bouzigues (a)";2008;4;2008-04-14;"10:20:00";"FLORTOT";5279674;105;0;0;0
0;0;31;"Bouzigues (a)";2008;4;2008-04-28;"09:50:00";"FLORTOT";5279898;119;0;0;0
0;0;31;"Bouzigues (a)";2008;5;2008-05-12;"09:45:00";"FLORTOT";5279925;133;0;0;0
200;0;31;"Bouzigues (a)";2008;5;2008-05-28;"09:10:00";"FLORTOT";5279986;149;200;2,30319605742049;2
0;0;31;"Bouzigues (a)";2008;6;2008-06-09;"09:55:00";"FLORTOT";5280030;161;0;0;0
0;0;31;"Bouzigues (a)";2008;6;2008-06-23;"10:00:00";"FLORTOT";5280085;175;0;0;0
0;0;31;"Bouzigues (a)";2008;7;2008-07-07;"10:00:00";"FLORTOT";5280130;189;0;0;0
0;0;31;"Bouzigues (a)";2008;7;2008-07-21;"09:55:00";"FLORTOT";5280436;203;0;0;0
0;0;31;"Bouzigues (a)";2008;8;2008-08-04;"09:30:00";"FLORTOT";5281045;217;0;0;0
0;0;31;"Bouzigues (a)";2008;8;2008-08-11;"09:00:00";"FLORTOT";5281415;224;0;0;0
0;0;31;"Bouzigues (a)";2008;8;2008-08-18;"09:40:00";"FLORTOT";5281562;231;0;0;0
0;0;31;"Bouzigues (a)";2008;9;2008-09-01;"09:45:00";"FLORTOT";5282387;245;0;0;0
0;0;31;"Bouzigues (a)";2008;9;2008-09-16;"09:55:00";"FLORTOT";60014103;260;0;0;0
0;0;31;"Bouzigues (a)";2008;9;2008-09-29;"10:20:00";"FLORTOT";60014648;273;0;0;0
0;0;31;"Bouzigues (a)";2008;10;2008-10-13;"09:35:00";"FLORTOT";60014678;287;0;0;0
0;0;31;"Bouzigues (a)";2008;10;2008-10-27;"09:40:00";"FLORTOT";60015344;301;0;0;0
0;0;31;"Bouzigues (a)";2008;11;2008-11-12;"10:55:00";"FLORTOT";60015940;317;0;0;0
0;0;31;"Bouzigues (a)";2008;11;2008-11-24;"10:15:00";"FLORTOT";60016060;329;0;0;0
0;0;31;"Bouzigues (a)";2008;12;2008-12-08;"10:40:00";"FLORTOT";60016241;343;0;0;0
0;0;31;"Bouzigues (a)";2008;12;2008-12-22;"10:10:00";"FLORTOT";60016500;357;0;0;0
0;0;31;"Bouzigues (a)";2009;1;2009-01-05;"09:50:00";"FLORTOT";60009042;5;0;0;0
0;0;31;"Bouzigues (a)";2009;1;2009-01-21;"10:00:00";"FLORTOT";60016900;21;0;0;0
0;0;31;"Bouzigues (a)";2009;2;2009-02-02;"09:10:00";"FLORTOT";60016925;33;0;0;0
0;0;31;"Bouzigues (a)";2009;2;2009-02-16;"10:30:00";"FLORTOT";60017161;47;0;0;0
0;0;31;"Bouzigues (a)";2009;3;2009-03-02;"10:30:00";"FLORTOT";60020200;61;0;0;0
0;0;31;"Bouzigues (a)";2009;3;2009-03-16;"10:25:00";"FLORTOT";60025362;75;0;0;0
0;0;31;"Bouzigues (a)";2009;3;2009-03-30;"10:15:00";"FLORTOT";60028180;89;0;0;0
0;0;31;"Bouzigues (a)";2009;4;2009-04-14;"11:00:00";"FLORTOT";60029680;104;0;0;0
0;0;31;"Bouzigues (a)";2009;4;2009-04-27;"11:10:00";"FLORTOT";60030983;117;0;0;0
0;0;31;"Bouzigues (a)";2009;5;2009-05-11;"11:10:00";"FLORTOT";60031926;131;0;0;0
0;0;31;"Bouzigues (a)";2009;5;2009-05-25;"12:00:00";"FLORTOT";60033800;145;0;0;0
0;0;31;"Bouzigues (a)";2009;6;2009-06-08;"10:50:00";"FLORTOT";60037041;159;0;0;0
0;0;31;"Bouzigues (a)";2009;6;2009-06-22;"10:30:00";"FLORTOT";60037301;173;0;0;0
0;0;31;"Bouzigues (a)";2009;7;2009-07-06;"12:10:00";"FLORTOT";60040548;187;0;0;0
0;0;31;"Bouzigues (a)";2009;7;2009-07-20;"09:55:00";"FLORTOT";60041231;201;0;0;0
0;0;31;"Bouzigues (a)";2009;8;2009-08-03;"10:40:00";"FLORTOT";60042523;215;0;0;0
0;0;31;"Bouzigues (a)";2009;8;2009-08-17;"10:30:00";"FLORTOT";60044323;229;0;0;0
0;0;31;"Bouzigues (a)";2009;8;2009-08-24;"10:30:00";"FLORTOT";60044482;236;0;0;0
0;0;31;"Bouzigues (a)";2009;8;2009-08-31;"10:30:00";"FLORTOT";60045425;243;0;0;0
0;0;31;"Bouzigues (a)";2009;9;2009-09-14;"10:55:00";"FLORTOT";60046018;257;0;0;0
0;0;31;"Bouzigues (a)";2009;9;2009-09-28;"10:40:00";"FLORTOT";60049400;271;0;0;0
0;0;31;"Bouzigues (a)";2009;10;2009-10-12;"10:20:00";"FLORTOT";60049622;285;0;0;0
0;0;31;"Bouzigues (a)";2009;10;2009-10-26;"10:20:00";"FLORTOT";60058102;299;0;0;0
0;0;31;"Bouzigues (a)";2009;11;2009-11-12;"09:30:00";"FLORTOT";60058247;316;0;0;0
0;0;31;"Bouzigues (a)";2009;11;2009-11-23;"09:45:00";"FLORTOT";60067160;327;0;0;0
0;0;31;"Bouzigues (a)";2009;12;2009-12-07;"10:20:00";"FLORTOT";60067384;341;0;0;0
0;0;31;"Bouzigues (a)";2009;12;2009-12-22;"09:40:00";"FLORTOT";60071441;356;0;0;0
0;0;31;"Bouzigues (a)";2010;1;2010-01-04;"11:10:00";"FLORTOT";60073381;4;0;0;0
0;0;31;"Bouzigues (a)";2010;1;2010-01-18;"10:50:00";"FLORTOT";60077461;18;0;0;0
0;0;31;"Bouzigues (a)";2010;2;2010-02-01;"09:10:00";"FLORTOT";60078800;32;0;0;0
0;0;31;"Bouzigues (a)";2010;2;2010-02-15;"10:20:00";"FLORTOT";60084041;46;0;0;0
